site,year,crop,rotation,NR,sd_buac
Nashua,2010,corn,CS,240,7.91
Nashua,2010,soybean,CS,0,3.36
Nashua,2010,soybean,CS,40,2.47
Nashua,2010,soybean,CS,80,2.94
Nashua,2010,soybean,CS,120,1.17
Nashua,2010,soybean,CS,160,1.66
Nashua,2010,soybean,CS,200,1.32
Nashua,2010,soybean,CS,240,3.63
Nashua,2011,corn,CS,0,24.06
Nashua,2011,corn,CS,40,19.5
Nashua,2011,corn,CS,80,26.34
Nashua,2011,corn,CS,120,17.79
Nashua,2011,corn,CS,160,15.04
Nashua,2011,corn,CS,200,12.46
Nashua,2011,corn,CS,240,10.21
Nashua,2011,soybean,CS,0,2.99
Nashua,2011,soybean,CS,40,2.42
Nashua,2011,soybean,CS,80,1.29
Nashua,2011,soybean,CS,120,3.23
Nashua,2011,soybean,CS,160,2.42
Nashua,2011,soybean,CS,200,3.51
Nashua,2011,soybean,CS,240,4.64
Nashua,2012,corn,CS,0,10.82
Nashua,2012,corn,CS,40,15.59
Nashua,2012,corn,CS,80,18.19
Nashua,2012,corn,CS,120,37.82
Nashua,2012,corn,CS,160,27.67
Nashua,2012,corn,CS,200,4.96
Nashua,2012,corn,CS,240,30.96
Nashua,2012,soybean,CS,0,4.02
Nashua,2012,soybean,CS,40,2.09
Nashua,2012,soybean,CS,80,3.4
Nashua,2012,soybean,CS,120,2.59
Nashua,2012,soybean,CS,160,5.37
Nashua,2012,soybean,CS,200,2.82
Nashua,2012,soybean,CS,240,3.93
Nashua,2013,corn,CS,0,12.27
Nashua,2013,corn,CS,40,10.51
Nashua,2013,corn,CS,80,29.88
Nashua,2013,corn,CS,120,3.17
Nashua,2013,corn,CS,160,7.8
Nashua,2013,corn,CS,200,11.12
Nashua,2013,corn,CS,240,28.66
Nashua,2013,soybean,CS,0,2.44
Nashua,2013,soybean,CS,40,2.47
Nashua,2013,soybean,CS,80,5.51
Nashua,2013,soybean,CS,120,4.87
Nashua,2013,soybean,CS,160,1.74
Nashua,2013,soybean,CS,200,6.59
Nashua,2013,soybean,CS,240,4.67
Nashua,2014,corn,CS,0,7.25
Nashua,2014,corn,CS,40,7.57
Nashua,2014,corn,CS,80,19.83
Nashua,2014,corn,CS,120,17.92
Nashua,2014,corn,CS,160,11.62
Nashua,2014,corn,CS,200,6.59
Nashua,2014,corn,CS,240,18.84
Nashua,2014,soybean,CS,0,5.89
Nashua,2014,soybean,CS,40,1.34
Nashua,2014,soybean,CS,80,1.94
Nashua,2014,soybean,CS,120,2.86
Nashua,2014,soybean,CS,160,5.59
Nashua,2014,soybean,CS,200,4.85
Nashua,2014,soybean,CS,240,4.98
Nashua,2015,corn,CS,0,17.08
Nashua,2015,corn,CS,40,19.99
Nashua,2015,corn,CS,80,24.9
Nashua,2015,corn,CS,120,30.46
Nashua,2015,corn,CS,160,21.39
Nashua,2015,corn,CS,200,5.47
Nashua,2015,corn,CS,240,24.07
Nashua,2015,soybean,CS,0,1.95
Nashua,2015,soybean,CS,40,4.92
Nashua,2015,soybean,CS,80,2.78
Nashua,2015,soybean,CS,120,6.12
Nashua,2015,soybean,CS,160,4.95
Nashua,2015,soybean,CS,200,5.58
Nashua,2015,soybean,CS,240,5.46
Nashua,2016,corn,CS,0,16.32
Nashua,2016,corn,CS,40,12.55
Nashua,2016,corn,CS,80,13.26
Nashua,2016,corn,CS,120,27.1
Nashua,2016,corn,CS,160,19.29
Nashua,2016,corn,CS,200,2.8
Nashua,2016,corn,CS,240,14.28
Nashua,2016,soybean,CS,0,2.97
Nashua,2016,soybean,CS,40,6.19
Nashua,2016,soybean,CS,80,2.62
Nashua,2016,soybean,CS,120,2.65
Nashua,2016,soybean,CS,160,2.97
Nashua,2016,soybean,CS,200,1.61
Nashua,2016,soybean,CS,240,3.5
Sutherland,2000,corn,CS,0,16.77
Sutherland,2000,corn,CS,40,18.85
Sutherland,2000,corn,CS,80,21.98
Sutherland,2000,corn,CS,120,12.3
Sutherland,2000,corn,CS,160,24.88
Sutherland,2000,corn,CS,200,16.36
Sutherland,2000,corn,CS,240,3.42
Sutherland,2000,soybean,CS,0,11.95
Sutherland,2000,soybean,CS,40,6.4
Sutherland,2000,soybean,CS,80,5.97
Sutherland,2000,soybean,CS,120,10.71
Sutherland,2000,soybean,CS,160,15.18
Sutherland,2000,soybean,CS,200,10.56
Sutherland,2000,soybean,CS,240,9.5
Sutherland,2001,corn,CS,0,18.01
Sutherland,2001,corn,CS,40,15.01
Sutherland,2001,corn,CS,80,6.45
Sutherland,2001,corn,CS,120,8.4
Sutherland,2001,corn,CS,160,20.85
Sutherland,2001,corn,CS,200,4.22
Sutherland,2001,corn,CS,240,9.13
Sutherland,2001,soybean,CS,0,1.2
Sutherland,2001,soybean,CS,40,1.35
Sutherland,2001,soybean,CS,80,3.41
Sutherland,2001,soybean,CS,120,3.2
Sutherland,2001,soybean,CS,160,1.15
Sutherland,2001,soybean,CS,200,3.78
Sutherland,2001,soybean,CS,240,2.57
Sutherland,2002,corn,CS,0,6.83
Sutherland,2002,corn,CS,40,3.09
Sutherland,2002,corn,CS,80,6.47
Sutherland,2002,corn,CS,120,12.25
Sutherland,2002,corn,CS,160,8.27
Sutherland,2002,corn,CS,200,5.4
Sutherland,2002,corn,CS,240,3.32
Sutherland,2002,soybean,CS,0,3.45
Sutherland,2002,soybean,CS,40,4.76
Sutherland,2002,soybean,CS,80,3.8
Sutherland,2002,soybean,CS,120,5.25
Sutherland,2002,soybean,CS,160,5.43
Sutherland,2002,soybean,CS,200,6.69
Sutherland,2002,soybean,CS,240,5.73
Sutherland,2003,corn,CS,0,6.76
Sutherland,2003,corn,CS,40,6.8
Sutherland,2003,corn,CS,80,5.79
Sutherland,2003,corn,CS,120,11.87
Sutherland,2003,corn,CS,160,22.05
Sutherland,2003,corn,CS,200,12.47
Sutherland,2003,corn,CS,240,10.88
Sutherland,2003,soybean,CS,0,3.58
Sutherland,2003,soybean,CS,40,2.32
Sutherland,2003,soybean,CS,80,1.32
Sutherland,2003,soybean,CS,120,1.37
Sutherland,2003,soybean,CS,160,1.74
Sutherland,2003,soybean,CS,200,3.63
Sutherland,2003,soybean,CS,240,2.81
Sutherland,2004,corn,CS,0,3.13
Sutherland,2004,corn,CS,40,14.3
Sutherland,2004,corn,CS,80,9.42
Sutherland,2004,corn,CS,120,6.29
Sutherland,2004,corn,CS,160,7.34
Sutherland,2004,corn,CS,200,4.73
Sutherland,2004,corn,CS,240,6.22
Sutherland,2004,soybean,CS,0,
Sutherland,2004,soybean,CS,40,
Sutherland,2004,soybean,CS,80,
Sutherland,2004,soybean,CS,120,
Sutherland,2004,soybean,CS,160,
Sutherland,2004,soybean,CS,200,
Sutherland,2004,soybean,CS,240,
Sutherland,2005,corn,CS,0,2.69
Sutherland,2005,corn,CS,40,9.84
Sutherland,2005,corn,CS,80,3.07
Sutherland,2005,corn,CS,120,12.65
Sutherland,2005,corn,CS,160,8.77
Sutherland,2005,corn,CS,200,13.18
Sutherland,2005,corn,CS,240,4.88
Sutherland,2005,soybean,CS,0,4.19
Sutherland,2005,soybean,CS,40,3.35
Sutherland,2005,soybean,CS,80,4.61
Sutherland,2005,soybean,CS,120,2.81
Sutherland,2005,soybean,CS,160,4.22
Sutherland,2005,soybean,CS,200,2.96
Sutherland,2005,soybean,CS,240,3.19
Sutherland,2006,corn,CS,0,11.85
Sutherland,2006,corn,CS,40,10.07
Sutherland,2006,corn,CS,80,12.24
Sutherland,2006,corn,CS,120,7.38
Sutherland,2006,corn,CS,160,16.21
Sutherland,2006,corn,CS,200,10.85
Sutherland,2006,corn,CS,240,6.52
Sutherland,2006,soybean,CS,0,3.12
Sutherland,2006,soybean,CS,40,0.36
Sutherland,2006,soybean,CS,80,2.08
Sutherland,2006,soybean,CS,120,1.87
Sutherland,2006,soybean,CS,160,4.18
Sutherland,2006,soybean,CS,200,3.62
Sutherland,2006,soybean,CS,240,3.99
Sutherland,2007,corn,CS,0,4.68
Sutherland,2007,corn,CS,40,16.94
Sutherland,2007,corn,CS,80,9.02
Sutherland,2007,corn,CS,120,9.73
Sutherland,2007,corn,CS,160,14.81
Sutherland,2007,corn,CS,200,10.27
Sutherland,2007,corn,CS,240,8.64
Sutherland,2007,soybean,CS,0,2.34
Sutherland,2007,soybean,CS,40,2.65
Sutherland,2007,soybean,CS,80,2.39
Sutherland,2007,soybean,CS,120,3.65
Sutherland,2007,soybean,CS,160,2.53
Sutherland,2007,soybean,CS,200,3.32
Sutherland,2007,soybean,CS,240,1.64
Sutherland,2008,corn,CS,0,14.75
Sutherland,2008,corn,CS,40,9.91
Sutherland,2008,corn,CS,80,3.12
Sutherland,2008,corn,CS,120,13.2
Sutherland,2008,corn,CS,160,13.04
Sutherland,2008,corn,CS,200,18.12
Sutherland,2008,corn,CS,240,4.78
Sutherland,2008,soybean,CS,0,2.89
Sutherland,2008,soybean,CS,40,4.89
Sutherland,2008,soybean,CS,80,2.58
Sutherland,2008,soybean,CS,120,4.79
Sutherland,2008,soybean,CS,160,2.52
Sutherland,2008,soybean,CS,200,5.75
Sutherland,2008,soybean,CS,240,4.87
Sutherland,2009,corn,CS,0,9.24
Sutherland,2009,corn,CS,40,3.88
Sutherland,2009,corn,CS,80,3.78
Sutherland,2009,corn,CS,120,11.01
Sutherland,2009,corn,CS,160,9.87
Sutherland,2009,corn,CS,200,17.61
Sutherland,2009,corn,CS,240,10.85
Sutherland,2009,soybean,CS,0,2.66
Sutherland,2009,soybean,CS,40,3.25
Sutherland,2009,soybean,CS,80,2.37
Sutherland,2009,soybean,CS,120,2.82
Sutherland,2009,soybean,CS,160,2.06
Sutherland,2009,soybean,CS,200,3.65
Sutherland,2009,soybean,CS,240,3.89
Sutherland,2010,corn,CS,0,20.22
Sutherland,2010,corn,CS,40,18.47
Sutherland,2010,corn,CS,80,14.89
Sutherland,2010,corn,CS,120,6.25
Sutherland,2010,corn,CS,160,12.6
Sutherland,2010,corn,CS,200,7.58
Sutherland,2010,corn,CS,240,6.95
Sutherland,2010,soybean,CS,0,0.33
Sutherland,2010,soybean,CS,40,0.45
Sutherland,2010,soybean,CS,80,0.89
Sutherland,2010,soybean,CS,120,1
Sutherland,2010,soybean,CS,160,1.07
Sutherland,2010,soybean,CS,200,0.57
Sutherland,2010,soybean,CS,240,2.16
Sutherland,2011,corn,CS,0,10.57
Sutherland,2011,corn,CS,40,12.49
Sutherland,2011,corn,CS,80,16.48
Sutherland,2011,corn,CS,120,13.42
Sutherland,2011,corn,CS,160,21.4
Sutherland,2011,corn,CS,200,12.63
Sutherland,2011,corn,CS,240,19.6
Sutherland,2011,soybean,CS,0,2.52
Sutherland,2011,soybean,CS,40,2.55
Sutherland,2011,soybean,CS,80,1.97
Sutherland,2011,soybean,CS,120,3.08
Sutherland,2011,soybean,CS,160,2.87
Sutherland,2011,soybean,CS,200,2.74
Sutherland,2011,soybean,CS,240,1.67
Sutherland,2012,corn,CS,0,22.95
Sutherland,2012,corn,CS,40,9.59
Sutherland,2012,corn,CS,80,18.49
Sutherland,2012,corn,CS,120,11.77
Sutherland,2012,corn,CS,160,21.07
Sutherland,2012,corn,CS,200,17.22
Sutherland,2012,corn,CS,240,10.53
Sutherland,2012,soybean,CS,0,5.34
Sutherland,2012,soybean,CS,40,6.37
Sutherland,2012,soybean,CS,80,4.37
Sutherland,2012,soybean,CS,120,5.7
Sutherland,2012,soybean,CS,160,4.07
Sutherland,2012,soybean,CS,200,8.11
Sutherland,2012,soybean,CS,240,3.45
Sutherland,2013,corn,CS,0,14.13
Sutherland,2013,corn,CS,40,13.31
Sutherland,2013,corn,CS,80,9.67
Sutherland,2013,corn,CS,120,5.8
Sutherland,2013,corn,CS,160,9.38
Sutherland,2013,corn,CS,200,11.82
Sutherland,2013,corn,CS,240,16.83
Sutherland,2013,soybean,CS,0,2.86
Sutherland,2013,soybean,CS,40,2.51
Sutherland,2013,soybean,CS,80,2.99
Sutherland,2013,soybean,CS,120,3.35
Sutherland,2013,soybean,CS,160,2.8
Sutherland,2013,soybean,CS,200,1.53
Sutherland,2013,soybean,CS,240,3.06
Sutherland,2014,corn,CS,0,10.61
Sutherland,2014,corn,CS,40,7.68
Sutherland,2014,corn,CS,80,12.14
Sutherland,2014,corn,CS,120,6.45
Sutherland,2014,corn,CS,160,3.75
Sutherland,2014,corn,CS,200,7.73
Sutherland,2014,corn,CS,240,10.3
Sutherland,2014,soybean,CS,0,3.76
Sutherland,2014,soybean,CS,40,1.35
Sutherland,2014,soybean,CS,80,2.91
Sutherland,2014,soybean,CS,120,1.42
Sutherland,2014,soybean,CS,160,4.32
Sutherland,2014,soybean,CS,200,3.05
Sutherland,2014,soybean,CS,240,0.63
Sutherland,2015,corn,CS,0,18.64
Sutherland,2015,corn,CS,40,2.4
Sutherland,2015,corn,CS,80,7.32
Sutherland,2015,corn,CS,120,9.48
Sutherland,2015,corn,CS,160,5.16
Sutherland,2015,corn,CS,200,4.93
Sutherland,2015,corn,CS,240,9.14
Sutherland,2015,soybean,CS,0,1
Sutherland,2015,soybean,CS,40,3.07
Sutherland,2015,soybean,CS,80,2.41
Sutherland,2015,soybean,CS,120,1.48
Sutherland,2015,soybean,CS,160,1.34
Sutherland,2015,soybean,CS,200,2.11
Sutherland,2015,soybean,CS,240,1.04
Sutherland,2016,corn,CS,0,13.64
Sutherland,2016,corn,CS,40,16.32
Sutherland,2016,corn,CS,80,12.32
Sutherland,2016,corn,CS,120,10.73
Sutherland,2016,corn,CS,160,18.01
Sutherland,2016,corn,CS,200,13.21
Sutherland,2016,corn,CS,240,11.03
Sutherland,2016,soybean,CS,0,9.08
Sutherland,2016,soybean,CS,40,8.07
Sutherland,2016,soybean,CS,80,12.32
Sutherland,2016,soybean,CS,120,4.26
Sutherland,2016,soybean,CS,160,8.26
Sutherland,2016,soybean,CS,200,3.28
Sutherland,2016,soybean,CS,240,4.65
Kanawha,2019,corn,CC,0,5.737279834
Kanawha,2019,corn,CC,40,7.648121265
Kanawha,2019,corn,CC,80,7.236956527
Kanawha,2019,corn,CC,120,17.17185082
Kanawha,2019,corn,CC,160,18.51193889
Kanawha,2019,corn,CC,200,14.20247424
Kanawha,2019,corn,CC,240,9.868900854
Kanawha,2019,corn,CS,0,13.77333315
Kanawha,2019,corn,CS,40,8.826603968
Kanawha,2019,corn,CS,80,17.84749383
Kanawha,2019,corn,CS,120,17.00977653
Kanawha,2019,corn,CS,160,15.89620929
Kanawha,2019,corn,CS,200,17.64068015
Kanawha,2019,corn,CS,240,17.71009159
Sutherland,2019,corn,CC,0,11.71872413
Sutherland,2019,corn,CC,40,7.624818619
Sutherland,2019,corn,CC,80,7.119986684
Sutherland,2019,corn,CC,120,12.0597431
Sutherland,2019,corn,CC,160,7.979530888
Sutherland,2019,corn,CC,200,11.74576251
Sutherland,2019,corn,CC,240,7.417378399
Sutherland,2019,corn,CS,0,12.07239479
Sutherland,2019,corn,CS,40,15.08227431
Sutherland,2019,corn,CS,80,6.818043322
Sutherland,2019,corn,CS,120,18.83904841
Sutherland,2019,corn,CS,160,5.027910458
Sutherland,2019,corn,CS,200,7.850375057
Sutherland,2019,corn,CS,240,12.80067902
Lewis,2019,corn,CC,0,4.464678077
Lewis,2019,corn,CC,40,9.722957502
Lewis,2019,corn,CC,80,11.73729236
Lewis,2019,corn,CC,120,31.79813951
Lewis,2019,corn,CC,160,16.50429021
Lewis,2019,corn,CC,200,35.37061778
Lewis,2019,corn,CC,240,25.45085214
Lewis,2019,corn,CS,0,13.01917917
Lewis,2019,corn,CS,40,8.259711687
Lewis,2019,corn,CS,80,13.93032186
Lewis,2019,corn,CS,120,47.91286394
Lewis,2019,corn,CS,160,15.94180293
Lewis,2019,corn,CS,200,11.57480467
Lewis,2019,corn,CS,240,30.30370951
McNay,2019,corn,CC,0,3.900968855
McNay,2019,corn,CC,40,5.8577662
McNay,2019,corn,CC,80,5.359944882
McNay,2019,corn,CC,120,8.372935385
McNay,2019,corn,CC,160,8.559036495
McNay,2019,corn,CC,200,6.574272577
McNay,2019,corn,CC,240,8.526665395
McNay,2019,corn,CS,0,1.940533519
McNay,2019,corn,CS,40,61.68232234
McNay,2019,corn,CS,80,8.420885841
McNay,2019,corn,CS,120,6.401182109
McNay,2019,corn,CS,160,9.753799227
McNay,2019,corn,CS,200,8.121343164
McNay,2019,corn,CS,240,8.888143262
Nashua,2019,corn,CC,0,4.120046267
Nashua,2019,corn,CC,40,11.18328586
Nashua,2019,corn,CC,80,18.23868464
Nashua,2019,corn,CC,120,14.7261529
Nashua,2019,corn,CC,160,15.16658818
Nashua,2019,corn,CC,200,220.4601333
Nashua,2019,corn,CC,240,9.743304106
Nashua,2019,corn,CS,0,7.191172095
Nashua,2019,corn,CS,40,10.79387556
Nashua,2019,corn,CS,80,11.54048068
Nashua,2019,corn,CS,120,10.47417203
Nashua,2019,corn,CS,160,7.324155251
Nashua,2019,corn,CS,200,3.015711837
Nashua,2019,corn,CS,240,13.94020338
Crawfordsville,2019,corn,CC,0,1.856668277
Crawfordsville,2019,corn,CC,40,9.069143245
Crawfordsville,2019,corn,CC,80,3.840493257
Crawfordsville,2019,corn,CC,120,4.511867621
Crawfordsville,2019,corn,CC,160,8.133071982
Crawfordsville,2019,corn,CC,200,15.88070725
Crawfordsville,2019,corn,CC,240,5.579404769
Crawfordsville,2019,corn,CS,0,4.633415199
Crawfordsville,2019,corn,CS,40,6.592697308
Crawfordsville,2019,corn,CS,80,10.80412651
Crawfordsville,2019,corn,CS,120,6.124115607
Crawfordsville,2019,corn,CS,160,4.584447252
Crawfordsville,2019,corn,CS,200,5.414103554
Crawfordsville,2019,corn,CS,240,4.77904749
Ames,2019,corn,CC,0,7.097630008
Ames,2019,corn,CC,60,14.42493413
Ames,2019,corn,CC,120,6.584186581
Ames,2019,corn,CC,180,12.45708021
Ames,2019,corn,CC,240,11.74623532
Ames,2019,corn,CS,0,7.848846754
Ames,2019,corn,CS,60,8.762925368
Ames,2019,corn,CS,120,9.767118438
Ames,2019,corn,CS,180,3.593102871
Ames,2019,corn,CS,240,7.54241536
Kanawha,2019,corn,SC,0,13.77333315
Kanawha,2019,corn,SC,40,8.826603968
Kanawha,2019,corn,SC,80,17.84749383
Kanawha,2019,corn,SC,120,17.00977653
Kanawha,2019,corn,SC,160,15.89620929
Kanawha,2019,corn,SC,200,17.64068015
Kanawha,2019,corn,SC,240,17.71009159
Sutherland,2019,corn,SC,0,12.07239479
Sutherland,2019,corn,SC,40,15.08227431
Sutherland,2019,corn,SC,80,6.818043322
Sutherland,2019,corn,SC,120,18.83904841
Sutherland,2019,corn,SC,160,5.027910458
Sutherland,2019,corn,SC,200,7.850375057
Sutherland,2019,corn,SC,240,12.80067902
Lewis,2019,corn,SC,0,13.01917917
Lewis,2019,corn,SC,40,8.259711687
Lewis,2019,corn,SC,80,13.93032186
Lewis,2019,corn,SC,120,47.91286394
Lewis,2019,corn,SC,160,15.94180293
Lewis,2019,corn,SC,200,11.57480467
Lewis,2019,corn,SC,240,30.30370951
McNay,2019,corn,SC,0,1.940533519
McNay,2019,corn,SC,40,61.68232234
McNay,2019,corn,SC,80,8.420885841
McNay,2019,corn,SC,120,6.401182109
McNay,2019,corn,SC,160,9.753799227
McNay,2019,corn,SC,200,8.121343164
McNay,2019,corn,SC,240,8.888143262
Nashua,2019,corn,SC,0,7.191172095
Nashua,2019,corn,SC,40,10.79387556
Nashua,2019,corn,SC,80,11.54048068
Nashua,2019,corn,SC,120,10.47417203
Nashua,2019,corn,SC,160,7.324155251
Nashua,2019,corn,SC,200,3.015711837
Nashua,2019,corn,SC,240,13.94020338
Crawfordsville,2019,corn,SC,0,4.633415199
Crawfordsville,2019,corn,SC,40,6.592697308
Crawfordsville,2019,corn,SC,80,10.80412651
Crawfordsville,2019,corn,SC,120,6.124115607
Crawfordsville,2019,corn,SC,160,4.584447252
Crawfordsville,2019,corn,SC,200,5.414103554
Crawfordsville,2019,corn,SC,240,4.77904749
Ames,2019,corn,SC,0,7.848846754
Ames,2019,corn,SC,60,8.762925368
Ames,2019,corn,SC,120,9.767118438
Ames,2019,corn,SC,180,3.593102871
Ames,2019,corn,SC,240,7.54241536
